id,earmark_id,raw_recipient,standardized_recipient
4487,28727,Accenture National Security Services,""
4488,28728,"Raptor Networks Technology, Inc.",""
4490,28730,VPI Engineering,""
4491,28731,"General Services Administration, Washington, DC",""
4492,28733,"General Services Administration, Washington, DC",""
4493,28734,"General Services Administration, Washington, DC",""
4494,28737,NAVSEA,""
4495,28738,"Diverse and Resilient, Inc., Milwaukee, Wl",""
4496,28739,U.S. Air Force Academy,""
4497,28740,U.S. Naval Academy,""
4498,28741,West Point Military Academy,""
4499,28742,"Divide County, Crosby, ND",""
4500,28744,US Forest Service,""
4501,28745,ARINC Engineering Service LLC,""
4502,28746,"Ventura County District Attorney, Ventura, CA",""
4503,28747,Pacific Northwest Diabetes Research Institute,""
4504,28748,"City of Dodge City Police Department, Dodge City, KS",""
4506,28751,"American Semiconductor, Inc",""
4507,28752,"NanoBlox, Inc.",""
4508,28753,"South Western Judicial Circuit Family Violence Council, Inc., Americus, GA",""
4509,28754,"Voorhees College, Denmark, SC",""
4511,28756,"Steams County, St Cloud, MN",""
4513,28758,"YWCA of Greater Cincinnati, Cincinnati, OH",""
4514,28759,"Women's Resource Center of Scranton, Scranton, PA",""
4515,28760,"Women's Center & Shelter of Greater Pittsburgh, Pittsburgh, PA",""
4516,28772,"Downriver Community Conference, Southgate, Ml",""
4517,28779,"Downtown West Plains, Inc., West Plains, MO",""
4519,28797,V System Composites,""
4522,28800,"New Mexico Administrative Office of the Courts, Santa Fe, NM",""
4523,28801,"Washington County, Hillsboro, OR",""
4524,28802,"Jersey City Housing Authority, Jersey City, NJ",""
4525,28803,"County of Butte, City of Oroville, CA",""
4526,28804,"Iowa Governor, Des Moines, IA",""
4528,28806,"Chabad of Southern Nevada, Las Vegas, NV",""
4529,28807,"Operation Our Town, Altoona, PA",""
4530,28808,"Phoenix House, Springfield, MA",""
4531,28809,"Phoenix House, New York, NY",""
4533,28814,"Eastern Connecticut State University, Willimantic, CT",""
4534,28815,ARCCA Inc.,""
4535,28820,ITT Advanced Engineering and Sciences,""
4536,28828,"City of Durango, Durango, CO",""
4537,28833,Pedigree Technologies,""
4538,28834,B.E. Meyers & Co.,""
4540,28841,Hawaii Air National Guard,""
4541,28842,California National Guard,""
4542,28843,California National Guard,""
4543,28844,"South Carolina Air National Guard, McEntire JNGB",""
4532,28812,City and County of San Francisco,"City & County of San Francisco, CA"
4486,28723,"Oregon State University, Corvallis, OR",Oregon State University
4462,28661,University of Mississippi,University of Mississippi
4505,28750,"City of Los Angeles, Los Angeles, CA","City of Los Angeles, CA"
4473,28680,Apollo Diamond,Apollo Diamond
4518,28794,"Drew University, Madison, NJ",Drew University
4434,28578,National Park Service,National Park Service
4485,28721,University of Kentucky,University of Kentucky
4459,28655,University of Minnesota,University of Minnesota
4510,28755,"Tulane University, New Orleans, LA",Tulane University
4539,28837,Rockwell Collins,Rockwell Collins Inc
4489,28729,Ohio University,Ohio State University
4444,28614,L-3,L-3 Communications
4472,28679,"University of Alabama, Tuscaloosa, AL",University of Alabama
4463,28662,"University of Maryland, College Park, MD",University of Maryland
4544,28847,"East Alabama Water Sewer and Fire Protection District, Valley, AL",""
4545,28853,"East Bay Regional Communications System Authority, Dublin, CA",""
4546,28859,"East Central Community Center, Spokane, WA",""
4547,28865,"East Helena Police Department, East Helena, MT",""
4548,28870,"East Los Angeles Community Union, Los Angeles, CA",""
4549,28875,"East Orange Division of Senior Services, East Orange, NJ",""
4550,28876,"City of East Palo Alto, East Palo Alto, CA",""
4551,28878,"City of East Point, East Point, GA",""
4552,28883,"Borough of East Rutherford, East Rutherford, NJ",""
4553,28897,"Eastern Kentucky PRIDE, Inc., Somerset, KY",""
4554,28908,"City of Detroit Police Department, Detroit, Ml",""
4555,28911,193rd Special Operations Wing,""
4556,28913,"E-Com Dispatch Center, Homewood, IL",""
4558,28915,"Economic Development Council of Tallahassee/Leon County, Inc., Tallahassee, FL",""
4559,28916,"Economic Growth Connection of Westmoreland, Greensburg, PA",""
4561,28920,"Eden Housing, Hayward, CA",""
4562,28928,"Holy Cross Children's Services, Clinton, Ml",""
4563,28930,Edward M. Kennedy Institute for the United States Senate,""
4564,28934,Fish and Wildlife Service,""
4565,28935,"EM Solutions, Inc.",""
4568,28938,"ANDRO Computational Solutions, LLC",""
4569,28940,Eglin Air Force Base,""
4570,28941,"General Services Administration, Washington, DC",""
4571,28942,"Eisenhower Foundation, Jackson, MS",""
4572,28945,"El Centre de Servicios Sociales, Lorain, OH",""
4573,28948,"El Museo del Barrio, New York, NY",""
4574,28949,"El Pajaro Community Development Corporation, Watsonville, CA",""
4575,28950,"El Paso County Sheriff, El Paso, TX",""
4576,28954,Airborne Tactical Advantage Company,""
4577,28958,Minnesota National Guard,""
4578,28959,Idaho National Laboratory,""
4579,28967,"Victory Solutions, Inc.",""
4581,28970,University of Idaho,""
4584,28973,"Sechan Electronics, Inc.",""
4585,28974,"Moog, Inc.",""
4587,28976,"Alabama Department of Corrections (ADOC), Montgomery, Al",""
4588,28977,North Dakota State University Center for Nanoscale Science and Engineering,""
4589,28980,"Elgin Police Department, Elgin, IL",""
4590,28981,Town of Lewiston,""
4591,28986,"Elkhart County, Elkhart, IN",""
4592,28987,"City of Elkhart, Elkhart, IN",""
4593,28991,"Ellwood City Revitalization Project, Inc., Ellwood City, PA",""
4594,28997,"Emanuel County Board of Commissioners, Swainsboro, GA",""
4596,29000,"Thomas County E-9-1-1, Thomasville, GA",""
4597,29001,"Victoria County, Victoria, TX",""
4598,29002,"City of Midland, Midland, TX",""
4599,29003,"Cumberland County Government, Carlisle, PA",""
4600,29004,"Town of Watertown, Watertown, CT",""
4602,29006,"Centre County, Bellefonte, PA",""
4603,29007,Plassan North America,""
4604,29008,"Town of Woodbury Police Department, Central Valley, NY",""
4605,29011,"City of Adelanto, Adelanto, CA",""
4606,29012,"Inyo County, Independence, CA",""
4607,29013,"City of Newark, Newark. NJ",""
4608,29014,"Burrillville Police Department, Burrillville, RI",""
4609,29015,"City of College Park, College Park, GA",""
4610,29099,"Pacific Coast Shellfish Growers Association, Port Townsend, WA",""
4611,29100,"Marine Mammal Center, Sausalito, CA",""
4612,29101,"Southeastern Oklahoma University, Durant, OK",""
4613,29102,"City of Hutchinson Police Department, Hutchinson, KS",""
4614,29105,"City of Kirkland, Kirkland, WA",""
4615,29106,"Collier County, Naples, Fl",""
4616,29107,"Emergency Shelter of the Fox Valley, Appleton, Wl",""
4617,29108,"City of Homestead, Homestead, FL",""
4618,29109,"West Liberty State College, West Liberty, WV",""
4619,29111,Exotic-Electro-Optics,""
4620,29114,"Em-Kayan County Water and Sewer, Libby, MT",""
4621,29121,"Employment Horizons, Incorporated",""
4622,29122,"New Man Development Community Corporation, Rehrersburg, PA",""
4623,29126,Ensign-Bickford Aerospace and Defense,""
4624,29128,Digibeam Corporation,""
4625,29129,"Audubon Institute, New Orleans, LA",""
4627,29134,Center for Energetic Concepts Development,""
4629,29140,Bismarck State College,""
4630,29145,South Dakota School of Mines and Technology,""
4631,29149,Kokam America,""
4632,29154,"United Way of North Central Massachusetts, Fitchburg, MA",""
4634,29158,"Town of Dauphin Island, Dauphin Island, AL",""
4636,29161,"Nassau County Police Department, Mineola, NY",""
4637,29162,"City of Middletown Police Department, Middle-town, NY",""
4638,29163,"Electronic Concepts & Engineering, Inc",""
4639,29164,Trex,""
4640,29165,Axsys Technologies,""
4641,29166,Lockheed Martin Missiles & Fire Control,""
4642,29167,Shoreland Inc.,""
4643,29168,Auburn University,""
4644,29168,Frontier Technologies,""
4646,29170,"Center for Court Innovation, New York, NY",""
4647,29171,Circadence Corporation,""
4648,29172,"American Defense Systems, Inc",""
4557,28914,Mississippi State University,Mississippi State University
4633,29156,RJ Lee Group,RJ Lee Group
4560,28917,"Nature Conservancy, Middletown, CT",Nature Conservancy
4635,29160,"Texas Tech University, Lubbock, TX",Texas Tech University
4601,29005,"City of Hampton, Virginia, Hampton, VA","City of Hampton, VA"
4626,29133,New Jersey Institute of Technology,New Jersey Institute of Technology
4586,28975,"City of Phoenix, Phoenix, AZ","City of Phoenix, AZ"
4580,28968,Texas A&M University,Texas A&M University
4628,29135,The University at Buffalo ,University at Buffalo
4583,28972,Mantech International Corporation,Mantech International
4649,29174,"Southeast Missouri Network Against Sexual Violence, Cape Girardeau, MO",""
4650,29175,PeopleTec (Shelby),""
4651,29175,Sessions did not disclose request,""
4652,29177,"Soneticom, Inc.",""
4653,29178,"Ohio Bureau of Criminal Identification and Investigation, London, OH",""
4654,29179,Wills Eye Health System,""
4655,29180,"Guilford College, Greensboro, NC",""
4656,29181,ESRI,""
4658,29188,"New Mexico Attorney General, Santa Fe, NM",""
4659,29190,"Conservation Corps of Long Beach, Long Beach, CA",""
4660,29194,"Dynatronix, Inc",""
4661,29195,Hycrete Inc.,""
4662,29196,University of Vermont College of Agriculture and Life Sciences,""
4663,29197,Combat Displays,""
4664,29199,L-3 Communications Integrated Systems,""
4667,29202,"Episcopal Ministries of the Diocese of Bethlehem, Inc.",""
4668,29203,"Wayne County Sheriff, Fairfield, IL",""
4669,29204,"Greene County, Missouri, Springfield, MO",""
4670,29205,"Bee County Sheriff, Beeville, TX",""
4671,29206,"City of Bogalusa, Bogalusa, LA",""
4672,29207,"Dobbs Ferry Police Department, Dobbs Ferry, NY",""
4673,29208,"Wilmington Police Department, Wilmington, OH",""
4674,29209,"Vermont Department of State's Attorneys and Sheriffs' Association, Montpelier, VT",""
4675,29210,"City of Hialeah, Hiateah, a",""
4676,29211,"Wapello Police Department, Wapello, IA",""
4677,29212,"Jenkintown Borough Police Department, Jenkintown, PA",""
4678,29213,"Oldham County Sheriff's Office, LaGrange, KY",""
4679,29218,Fish and Wildlife Service,""
4680,29220,"Escambia County, Pensacola, a",""
4681,29222,"Esperanza en Escalante, Tucson, AZ",""
4682,29223,"Esperanza, Philadelphia, PA",""
4683,29224,"Southeast Missouri State University, Cape Girardeau, MO",""
4684,29234,"Town of Eureka, Eureka, MT",""
4685,29236,Samueli Institute,""
4686,29239,"Eva's Village, Paterson, NJ",""
4687,29243,"County of Volusia, DeLand, FL",""
4688,29246,Exceptional Parent,""
4689,29247,Amethyst Technologies,""
4690,29248,"Chrysalis-Changing Lives Through Jobs, Los Angeles, CA",""
4691,29250,AAR Mobility Systems,""
4692,29251,"Alkan Shelter, LLC",""
4693,29252,"Western Connecticut State University, Danbury, CT",""
4694,29254,Rehabilitation Institute of Chicago,""
4695,29255,"Boys Town, Louisiana, New Orleans, LA",""
4696,29256,"Boys Town New York, New York City, NY",""
4697,29258,"Big Brothers Big Sisters of Will and Grundy County, Joliet, IL",""
4698,29260,"Starr Commonwealth Battle Creek Campus, Battle Creek, Ml",""
4699,29261,"Starr Commonwealth—Van Wert, Van Wert, OH",""
4700,29262,National Forensic Science Technology Center,""
4702,29264,M2 Technologies,""
4704,29268,SIS,""
4705,29269,Sound and Sea Technologies,""
4706,29270,DRS,""
4707,29271,Southwest Research Institute,""
4708,29272,Black Hills Nanosystems Corporation,""
4709,29273,"University of Alaska at Fairbanks, Fairbanks, AK",""
4710,29274,Milliken & Company Hatch Plant,""
4711,29275,"Vermont Department of Education, Montpelier, VT",""
4713,29278,ATK Mission Systems,""
4714,29279,Alfalight,""
4716,29281,Chem Image Corporation,""
4719,29296,"Saginaw County Sheriff, Saginaw, Ml",""
4720,29298,168th Air Refueling Wing,""
4721,29299,TSG,""
4722,29304,"Fairfield Police Department, Fairfield, IL",""
4723,29308,"Fairplex Trade and Conference Center, Los Angeles, CA",""
4724,29319,"Nassau County Executive, Mineola, NY",""
4725,29320,"Family Center of Columbus, Inc., Columbus, GA",""
4726,29321,"Dauphin County Human Service Director, Harris-burg, PA",""
4727,29330,"Family Justice Center, Hillsborough County, Tampa, FL",""
4729,29332,"Catholic Charities, New Orleans Region Family Justice Center, New Orleans, LA",""
4730,29334,"Base-X, Inc.",""
4731,29335,"PROGRAM for Offenders, Pittsburgh, PA",""
4732,29337,"Alameda County Social Services, Oakland, CA",""
4733,29339,"DRS Technologies (Dodd, Kohl, Lieberman, Kirk)",""
4734,29343,Vermont Housing and Conservation Board,""
4735,29348,"Town of Avon, Avon, CT",""
4737,29355,"Fayette County Commissioners, Uniontown, PA",""
4738,29359,"National Archives and Records Administration, Washington, DC",""
4739,29360,"Father's Day Rally, Philadelphia, PA",""
4740,29362,Space Dynamics Laboratory,""
4741,29363,The Federal Technology Center (Lungren),""
4742,29363,Defense Microelectronics Activity (DMEA) (Matsui),""
4743,29365,"Federation of Italian-American Organizations of Brooklyn, Ltd.",""
4744,29366,Fish and Wildlife Service,""
4745,29374,"Florida Gulf Coast University, Ft. Myers, FL",""
4746,29377,"City of Mascoirtah, Mascoutah, IL",""
4747,29378,STB Lifesaving Technologies,""
4748,29379,Icx Nomadics,""
4749,29380,Proton Energy Systems,""
4751,29382,Naval Postgraduate School,""
4752,29391,Puerto Rico National Guard,""
4754,29393,Burnham Institute for Medical Research,""
4755,29396,"Findlay Police Department, Findlay, IL",""
4756,29397,"Findlay Township Municipal Authority, Clinton, PA",""
4757,29398,"ADA Technologies, Inc.",""
4718,29284,Raytheon Company,Raytheon Co
4750,29381,"Zebra Imaging, Inc.",Zebra Imaging
4728,29331,"City of Omaha, Omaha, NE","City of Omaha, NE"
4657,29182,Nevada Cancer Institute,Nevada Cancer Institute
4736,29349,The Ohio State University,Ohio State University
4717,29282,BAE Systems,BAE Systems
4715,29280,University of Southern California,University of Southern California
4703,29264,Kansas State University,Kansas State University
4665,29200,University of Iowa,University of Iowa
4760,29406,"Fire Island Land Trust, Cold Spring Harbor, NY",""
4761,29407,Chang Industry,""
4762,29413,Global Safety Labs,""
4763,29415,US Forest Service,""
4764,29417,"First Community Development Corporation (FCDC), Inglewood, CA",""
4765,29418,"City of Belton, Belton, TX",""
4766,29419,"First Step, Taylor, Ml",""
4767,29420,"First Steps Primeros Pasos, Georgetown, DE",""
4768,29421,Pittsburgh Gateways Corporation,""
4769,29433,Longworth Industries (Marine Corps),""
4770,29434,HunuPhotonics,""
4771,29435,"ATR Electronics, Inc.",""
4772,29437,"Naval Surface Warfare Center, Corona Division",""
4773,29440,Aspen Aerogels,""
4774,29441,Chicago State University & American Science,""
4775,29441,Chicago State University (Rush),""
4776,29445,"Aviation Maintenance Technology Center, Roswell, NM",""
4777,29447,Triverus,""
4778,29448,Intellicheck Mobilisa Inc.,""
4782,29458,Florida National Guard,""
4783,29459,"Florida Department of Citrus, Lakeland, FL",""
4784,29461,"Florida Gulf Coast University, Fort Myers, FL",""
4785,29465,"Florida Institute of Technology, Melbourne, FL",""
4786,29468,Florida National Guard,""
4787,29469,"Florida Trail Association, Gainesville, FL",""
4788,29470,"Tallahassee Community College, Tallahassee, FL",""
4789,29472,"Florida Department of Law Enforcement, Tallahassee, FL",""
4791,29475,"General Services Administration, Washington, DC",""
4792,29488,"Advatech Pacific, Inc.",""
4793,29491,"Vandalia Research, Inc.",""
4794,29498,"Focus: HOPE, Detroit, Ml",""
4795,29499,R & D Dynamics Corporation,""
4797,29501,"City of Folsom, Folsom, CA",""
4799,29507,"Food Bank for Monterey County, Salinas, CA",""
4800,29508,"Food Bank of Delaware, Newark, DE",""
4801,29510,Vermont Community Foundation,""
4802,29516,"City of Glendale, Glendale, CA",""
4803,29517,"Foothill Workforce Investment Board, Pasadena, CA",""
4806,29525,139th Airlift Wing,""
4807,29526,Gravois Aluminum Boats-Metal Shark,""
4809,29528,"Ford County Government, Dodge City, KS",""
4810,29531,"City of Long Beach, Long Beach, CA",""
4811,29533,"Texas Engineering Extension Service, College Station, TX",""
4812,29534,"Marshall University, Huntington, WV",""
4814,29536,"Southwest Tennessee Community College, Memphis, TN",""
4815,29537,"Superior Police Department, Superior, Wl",""
4816,29538,"Warner Robins Police Department, Warner Robins, GA",""
4817,29542,"Forever Family, Fort Lauderdale, FL",""
4818,29547,"Fort Belknap Indian Community, Harlem, MT",""
4819,29549,US Army: Fort Benning,""
4820,29550,Fort Bliss,""
4821,29551,General Dynamics/Ft. Bragg,""
4822,29555,UNK,""
4823,29557,"Fort Greene Park Conservancy, Brooklyn, NY",""
4826,29565,"Fort Mill Police Department, Fort Mill, SC",""
4828,29571,"Fort Stockton Economic Development Corporation, Fort Stockton, TX",""
4829,29573,"Fort Valley Utility Commission, Fort Valley, GA",""
4830,29574,"City of Alexandria, Alexandria, VA",""
4831,29576,Minnesota National Guard,""
4832,29579,"Cabrini College, Wayne, PA",""
4833,29588,US Forest Service,""
4835,29590,"Town of Framingham, Framingham, MA",""
4836,29592,US Forest Service,""
4837,29593,US Forest Service,""
4838,29596,Loyola Marymount University,""
4839,29598,"Franklin County Fiscal Court, Frankfort, KY",""
4841,29605,American Freedom Fuels and Chemicals,""
4842,29609,"Freestore Foodbank, Cincinnati, Ohio",""
4844,29613,"Family Reentry, Norwalk, CT",""
4845,29615,Joint Systems Manufacturing Center,""
4846,29617,"Friendly Fold Neighborhood Centers, Inc., Newark, NJ",""
4848,29629,Ballard Power Systems,""
4849,29630,"Vehicle Projects, LLC",""
4850,29632,Applied Thermal Sciences,""
4851,29633,"Medal Trades, Inc.",""
4853,29645,New Hampshire National Guard,""
4854,29646,"Advanced Concepts and Technology, Inc",""
4855,29647,Fulton County Commissioners,""
4856,29648,"Fulton County, Atlanta, GA",""
4857,29651,"Children & Families First Delaware, Wilmington, DE",""
4858,29656,Momentive Performance Materials,""
4860,29659,Electric Boat,""
4861,29661,"Alkan Shelter, LLC",""
4862,29665,"ETREMA Products, Inc.",""
4863,29668,US Forest Service,""
4864,29669,"Gallatin County, Bozeman, MT",""
4865,29670,RF Micro Devices,""
4866,29671,RF Micro Devices,""
4868,29676,"Gang Alternatives Program, Los Angeles, CA",""
5087,30230,Aerostar International,""
4781,29455,University of Central Florida,University of Central Florida
4852,29635,Northern Illinois University,Northern Illinois University
4808,29527,Trident Systems Incorporated,Trident Systems
4779,29453,University of Hawaii,University of Hawaii
4867,29675,"City of Los Angeles, Los Angeles, CA","City of Los Angeles, CA"
4834,29589,University of Pittsburgh,University of Pittsburgh
4798,29506,Iowa State University,Iowa State University
4780,29454,Laser Shot,Laser Shot
4827,29568,National Park Service,National Park Service
4796,29500,Syracuse Research Corporation (Maffei),Syracuse Research Corp
4805,29524,University of Kentucky,University of Kentucky
4824,29558,"Texas A&M University, Texas AgriLife Research & Extension",Texas A&M University
4825,29559,"National Park Service, McLean, VA",National Park Service
4813,29535,"West Virginia University, Morgantown, WV",West Virginia University
4790,29474,University of Florida (Gainesville),University of Florida
4843,29612,University of California,University of California
4869,29677,"Forsyth County, Winston-Salem, NC",""
4870,29678,"Maryland State Police, Pikesville, MD",""
4871,29679,"Harris County Constable Precinct Six, Houston, IX",""
4872,29680,"King County Sheriffs Office, Seattle, WA",""
4873,29681,"Rockdale County Sheriff's Office, Rockdale County, GA",""
4874,29682,"Charlotte-Mecklenburg Police Department, Charlotte, NC",""
4876,29684,"Office of the Attorney General of Virginia, Richmond, VA",""
4877,29685,"Community YMCA, Middleton, NJ",""
4878,29686,"Youth Advocate Program, Farmington, NM",""
4879,29687,"Boys and Girls Club of Worcester, MA, Worcester, MA",""
4881,29689,"California Department of Justice, Sacramento, CA",""
4882,29690,"California State Department of Justice, Bureau of Narcotics Enforcement, Sacramento, CA",""
4883,29691,Ultra Electronics,""
4884,29692,"City of Gardena, Gardens, CA",""
4885,29694,"Garrard County Fiscal Court, Lancaster, KY",""
4886,29695,"Garrard County Fiscal Court, Lancaster, KY",""
4887,29698,College of Southern Nevada (Berkley),""
4889,29705,"Gateway NRA, Sandy Hook Unit, Fort Hancock, NJ",""
4890,29706,"Brockton Area Private Industry Council, Inc., Brockton, MA",""
4891,29714,Geauga Park District,""
4892,29720,"Human Development Commission, Cam, Ml",""
4893,29724,The Auschwitz Institute for Peace and Reconciliation and Fort Leavenworth's Combined Arms Center,""
4894,29727,City of Victorville,""
4896,29731,US Forest Service,""
4898,29735,"Georgia Maritime Trade Center Authority, Savannah, GA",""
4899,29739,"Georgia Soil and Water Conservation Commission, Athens, GA",""
4900,29740,"Savannah United States Courthouse, Georgia",""
4901,29747,"Georgian Court University, Lakewood, NJ",""
4903,29749,Sky Sentry LLC,""
4904,29753,"YWCA of St. Joseph County, South Bend, IN",""
4905,29754,US Forest Service,""
4906,29756,Bureau of Land Management,""
4907,29757,US Forest Service,""
4908,29759,"Gilmer County Family Resource Network, Glenville, WV",""
4912,29768,"City of Glendale, Glendale, AZ",""
4913,29770,"Glenville State College, Glenville, WV",""
4914,29771,"Glenville State College, Glenville, WV",""
4915,29777,Iomax,""
4916,29779,Albany State University,""
4919,29786,"Women's Sports Foundation, Atlanta, GA",""
4920,29787,"Women's Sports Foundation, New York City, NY",""
4922,29799,Goodrich Electro-Optical Systems,""
4923,29805,"Gowanus Canal Conservancy, Brooklyn, NY",""
4924,29813,"Grambling State University, LA",""
4926,29820,Bureau of Land Management,""
4927,29823,US Forest Service,""
4928,29824,"Art Center of the Grand Prairie, Stuttgart, AR",""
4929,29827,"Grand Rapids Public Utilities Commission, Grand Rapids, MN",""
4931,29839,Fish and Wildlife Service,""
4932,29842,"University of Nevada at Las Vegas, Las Vegas, NV",""
4933,29847,"Grayson County Sheriff's Department, Leitchfield, KY",""
4934,29851,"Great Bay Resource Protection Partnership, Portsmouth, NH",""
4936,29855,"Virginia Community College System (VCCS), Richmond, VA",""
4937,29856,Great Falls Development Authority,""
4938,29860,Great Lakes Commission,""
4939,29868,"Great Lakes Science Center, Cleveland, OH",""
4940,29869,National Wild Turkey Federation,""
4941,29871,"Great Rivers Greenway, St. Louis, MO",""
4942,29874,"Wheeling Jesuit University, Wheeling, WV",""
4943,29878,"Great Swamp National Wildlife Refuge, Basking Ridge, NJ",""
4944,29879,"Greater Boston Food Bank, Boston, MA",""
4945,29880,"Greater Des Moines Partnership, IA",""
4946,29882,Greater Ouachita Port Commission,""
4948,29885,"Idaho Department of Agriculture, Montana Department of Livestock, Wyoming Livestock Board",""
4950,29890,"Green Bay YWCA, Green Bay, Wl",""
4951,29897,US Forest Service,""
4952,29907,"Greenbelt United States Courthouse, Maryland",""
4953,29922,"Grimes County Sheriff, Anderson, TX",""
4954,29926,Portal Dynamics,""
4955,29928,"GWACS Defense, Inc.",""
4956,29929,"Maine Department of Marine Resources, Augusta, ME",""
4957,29930,"Imagecom, Inc.",""
4958,29932,"Groundwork, Inc., Brooklyn, NY",""
4959,29933,"Growing Places, Centralia, WA",""
4960,29935,"Grundy County Emergency Telephone System Board, Morris, IL",""
4961,29940,Fish and Wildlife Service,""
4962,29941,"Guam Waterworks Authority, Hagatna, GU",""
4965,29953,"Florida Fish and Wildlife Conservation Commission, Tallahassee, R",""
4967,29959,"Rocky Mount Police Department, Rocky Mount, NC",""
4968,29960,"New Bedford Police Department, New Bedford, MA",""
4969,29961,"Philadelphia Police Department, Philadelphia, PA",""
4970,29962,"San Pablo Police Department, San Pablo, CA",""
4971,29963,"Wilmington Police Department, Wilmington, NC",""
4972,29964,"City of Trenton, Trenton, NJ",""
4897,29734,"Georgia Bureau of Investigation, Decatur, GA",Georgia Bureau of Investigation
4902,29748,Colorado State University,Colorado State University
4917,29780,CoCo Communications Corp.,COCO Communications
4888,29698,Southwest Gas Corporation (Pastor),Southwest Gas
4918,29783,Trident Systems,Trident Systems
4875,29683,"State of Maryland, Baltimore, MD",State of Maryland
4935,29852,"The Conservation Fund, Chesapeake, VA",Conservation Fund
4895,29729,National Park Service,National Park Service
4911,29766,National Park Service,National Park Service
4947,29884,"Greater Syracuse Chamber of Commerce, Syracuse, NY",GREATER SYRACUSE CHAMBER OF COMMERCE
4963,29945,Goodrich Systems,Goodrich Systems
4966,29955,Prologic,ProLogic Inc
4974,29969,"City of Hagerstown, Hagerstown, MD",""
4975,29970,"Haines Aaronsburg Municipal Authority, Bellefonte, PA",""
4976,29975,"Halifax County Service Authority, Halifax, VA",""
4977,29985,"Hampshire County Special Services Center, WV",""
4979,29995,"Hancock Shaker Village, Hancock, MA",""
4980,29997,Compass Systems,""
4982,30002,"Chi Systems, Inc.",""
4984,30015,"Harford County, Bel Air, MD",""
4986,30022,"Harriet Beecher Stowe Center, Hartford, CT",""
4987,30033,"Allegheny County Housing Authority, Pittsburgh, PA",""
4990,30045,"Hastings Police Department, Hastings on Hudson, NY",""
4991,30046,"Union Library Company of Hatborough, Hatboro, PA",""
4992,30051,"Haverhill Police Department Haverhill, MA",""
4993,30052,Akimeka,""
4995,30061,Competitive Program,""
4996,30062,"Oceanic Institute, Waimanalu, HI",""
4997,30063,"William S. Richardson School of Law, Honolulu, HI",""
4999,30065,"Hawaii Criminal Justice Data Center, Hilo, HI",""
5000,30068,"Hawaii Community Foundation, Honolulu, HI'",""
5002,30070,Hawaii National Guard,""
5003,30071,Raytheon Solypsis,""
5005,30074,"Hawaii Public Housing Authority, Honolulu, HI",""
5006,30075,"Hawaii Public Housing Authority, Honolulu, HI",""
5007,30077,"NOAA fisheries, Honolulu, HI",""
5008,30079,Multiple Recipients,""
5009,30083,"ABC Unified School District, Cerritos, CA",""
5010,30086,"NOAA Office of Protected Resources, Silver Spring, MD",""
5012,30091,"Hays County Sheriff Department, San Marcos, TX",""
5013,30096,Jackson State University,""
5014,30096,In-Depth Engineering Corporation,""
5015,30098,"Department of Commerce, Washington, DC",""
5016,30100,Appareo Systems,""
5017,30101,BAE Systems Specialty Group Inc.,""
5018,30108,"Iowa Legal Aid, Des Moines, IA",""
5019,30113,MUSC,""
5020,30114,University of Kentucky Research Foundation,""
5021,30115,Institute for Regenerative Medicine at Wake Forest University,""
5022,30116,"A Place Called Home, Los Angeles, CA",""
5023,30117,"Wheeling Jesuit University, Wheeling, WV",""
5024,30122,"Washoe County Sheriff's Department, Reno, NV",""
5026,30124,"Hegins-Hubley Authority, Valley View, PA",""
5027,30128,US Forest Service,""
5029,30130,"Helix Water District, La Mesa, CA",""
5030,30131,"City of Gadsden, Gadsden, AL",""
5031,30133,"Hoops Express, Inc., Newburgh, NY",""
5032,30135,Z-Medica,""
5033,30146,"Heritage Services, Omaha, NE",""
5034,30147,"Nassau County Police Department, Mineola, NY",""
5035,30148,"Stark Aerospace, Inc.",""
5036,30149,"Maine Department of Marine Resources, Augusta, ME",""
5037,30150,Defense Microelectronics Activity,""
5038,30151,TechGuard Security,""
5039,30154,US Forest Service,""
5044,30162,Saft America Inc.,""
5046,30165,University of Arkansas - Fayetteville,""
5048,30168,Missouri University of Science and Technology,""
5049,30169,Institute for Defense and Business,""
5050,30170,Jackson State University,""
5051,30171,North Carolina A&T State University,""
5052,30174,Enser Corporation,""
5053,30175,North Dakota State University Center for Nanoscale Science and Engineering,""
5055,30177,Energizer Corporation,""
5057,30180,Marotta Scientific Controls,""
5059,30182,"Lightwire, Inc.",""
5061,30185,"City of Hartford, Hartford, CT",""
5062,30187,Fiber Glass Industries,""
5064,30189,University of Southern Mississippi,""
5065,30190,University of Texas of the Permian Basin,""
5066,30192,"Alabama A&M University Research Institute, Normal, AL",""
5068,30194,Teco-Westinghouse Motor Company   ,""
5069,30195,Electric Vehicle Technology,""
5070,30197,Hexatech,""
5071,30200,"City of Highland, Highland, CA",""
5073,30205,NanoTechLabs,""
5075,30207,U.S. Army at Picatinny Arsenal,""
5076,30208,Co-Expreise (Altimire),""
5077,30208,"South Carolina Research Authority (Brown, Rogers, Wilson)",""
5078,30209,Calumet Electronics,""
5079,30211,"Dakota Boys and Girls Ranch, Minot, ND",""
5082,30223,Hillsborough Community College,""
5083,30224,"Hillsborough County, Tampa, FL",""
5084,30226,"Hillside Family of Agencies, Greenbelt, MD",""
5085,30227,"Hillside Family of Agencies, Hillside Work-Scholarship Connection, Syracuse, NY",""
5086,30228,Hillview Acres Children,""
